ID	logCPM	FDR	level	Phylum	Labels
OTU_1067	7.165	0.882609923	NotSig	Proteobacteria	-
OTU_1071	7.062	0.737308414	NotSig	Proteobacteria	-
OTU_1190	6.933	0.392089399	NotSig	Proteobacteria	-
OTU_1270	7.001	0.075637361	Depleted	Proteobacteria	-
OTU_1346	7.239	0.135898122	Enriched	Proteobacteria	-
OTU_153	10.126	0.962824193	NotSig	Proteobacteria	-
OTU_1553	7.046	0.963483636	NotSig	Proteobacteria	-
OTU_1732	6.574	0.916116722	NotSig	Proteobacteria	-
OTU_1764	7.039	0.888470698	NotSig	Proteobacteria	-
OTU_1802	6.158	0.598994417	NotSig	Proteobacteria	-
OTU_1830	7.053	0.185011129	Enriched	Proteobacteria	-
OTU_1926	6.673	0.893004007	NotSig	Proteobacteria	-
OTU_2443	6.378	0.956448411	NotSig	Proteobacteria	-
OTU_2447	6.208	0.598994417	NotSig	Proteobacteria	-
OTU_2538	6.245	0.187177346	Depleted	Proteobacteria	-
OTU_2543	6.328	0.904467689	NotSig	Proteobacteria	-
OTU_2648	6.235	0.440024598	NotSig	Proteobacteria	-
OTU_2699	6.117	0.897658297	NotSig	Proteobacteria	-
OTU_2701	7.167	0.116783855	Depleted	Proteobacteria	-
OTU_2767	6.446	0.885420332	NotSig	Proteobacteria	-
OTU_2857	6.609	0.598994417	NotSig	Proteobacteria	-
OTU_2933	6.245	0.808454668	NotSig	Proteobacteria	-
OTU_2986	6.195	0.778656458	NotSig	Proteobacteria	-
OTU_315	8.619	0.4972657	NotSig	Proteobacteria	-
OTU_439	8.259	0.826660611	NotSig	Proteobacteria	-
OTU_600	7.551	0.898709127	NotSig	Proteobacteria	-
OTU_628	8.084	0.897658297	NotSig	Proteobacteria	-
OTU_788	7.464	0.523840049	NotSig	Proteobacteria	-
OTU_799	7.396	0.251998132	NotSig	Proteobacteria	-
OTU_972	7.513	0.931862187	NotSig	Proteobacteria	-
OTU_1470	6.954	0.564824705	NotSig	Proteobacteria	-
OTU_1471	6.773	0.683350085	NotSig	Proteobacteria	-
OTU_2167	6.885	0.966442173	NotSig	Proteobacteria	-
OTU_3277	6.586	0.630845511	NotSig	Proteobacteria	-
OTU_2491	6.752	0.85034353	NotSig	Proteobacteria	-
OTU_2492	6.408	0.584136163	NotSig	Proteobacteria	-
OTU_1058	7.735	0.181795951	Enriched	Proteobacteria	-
OTU_2000	6.718	0.935427236	NotSig	Proteobacteria	-
OTU_2005	6.562	0.602191896	NotSig	Proteobacteria	-
OTU_1233	6.972	0.729733912	NotSig	Proteobacteria	-
OTU_2253	6.412	0.892593311	NotSig	Proteobacteria	-
OTU_1758	5.864	0.424897377	NotSig	Proteobacteria	-
OTU_434	8.498	0.939724871	NotSig	Proteobacteria	-
OTU_1473	7.15	0.959147486	NotSig	Proteobacteria	-
OTU_1476	6.69	0.981417778	NotSig	Proteobacteria	-
OTU_1590	6.751	0.839959742	NotSig	Proteobacteria	-
OTU_1343	7.069	0.440588521	NotSig	Proteobacteria	-
OTU_1497	6.68	0.531433566	NotSig	Proteobacteria	-
OTU_1643	6.938	0.529567742	NotSig	Proteobacteria	-
OTU_1645	6.962	0.598994417	NotSig	Proteobacteria	-
OTU_2184	6.599	0.156197267	Depleted	Proteobacteria	-
OTU_2309	6.252	0.890584436	NotSig	Proteobacteria	-
OTU_2468	6.156	0.632762084	NotSig	Proteobacteria	-
OTU_2546	6.177	0.99148613	NotSig	Proteobacteria	-
OTU_2670	6.511	0.55587851	NotSig	Proteobacteria	-
OTU_2801	6.363	0.651158536	NotSig	Proteobacteria	-
OTU_2838	6.482	0.832941822	NotSig	Proteobacteria	-
OTU_601	7.897	0.523606025	NotSig	Proteobacteria	-
OTU_630	7.593	0.351157179	NotSig	Proteobacteria	-
OTU_933	7.404	0.904467689	NotSig	Proteobacteria	-
OTU_2499	6.29	0.909486392	NotSig	Proteobacteria	-
OTU_2504	6.291	0.843732706	NotSig	Proteobacteria	-
OTU_2952	6.233	0.520468176	NotSig	Proteobacteria	-
OTU_2685	6.211	0.370573427	NotSig	Proteobacteria	-
OTU_2736	6.017	0.93546563	NotSig	Proteobacteria	-
OTU_2991	6.339	0.834259365	NotSig	Proteobacteria	-
OTU_2993	6.206	0.517997549	NotSig	Proteobacteria	-
OTU_3027	6.289	0.996380294	NotSig	Proteobacteria	-
OTU_862	5.801	0.617876639	NotSig	Proteobacteria	-
OTU_1126	6.921	0.904467689	NotSig	Proteobacteria	-
OTU_1972	6.445	0.660802582	NotSig	Proteobacteria	-
OTU_2478	6.163	0.396569379	NotSig	Proteobacteria	-
OTU_2585	6.666	0.598994417	NotSig	Proteobacteria	-
OTU_2611	6.789	0.30834479	NotSig	Proteobacteria	-
OTU_3128	6.252	0.843779345	NotSig	Proteobacteria	-
OTU_3306	6.241	0.691362222	NotSig	Proteobacteria	-
OTU_1100	7.465	0.156197267	Enriched	Proteobacteria	-
OTU_367	9.019	0.789115654	NotSig	Proteobacteria	-
OTU_1108	7.378	0.706416046	NotSig	Proteobacteria	-
OTU_1313	7.092	0.706772468	NotSig	Proteobacteria	-
OTU_1334	7.026	0.015288697	Enriched	Proteobacteria	-
OTU_1478	7.371	0.069301085	Enriched	Proteobacteria	-
OTU_1654	7.107	0.264697193	NotSig	Proteobacteria	-
OTU_2702	6.499	0.230508342	NotSig	Proteobacteria	-
OTU_2802	6.508	0.523840049	NotSig	Proteobacteria	-
OTU_3069	6.229	0.960483042	NotSig	Proteobacteria	-
OTU_307	9.369	0.112051433	Enriched	Proteobacteria	-
OTU_567	8.091	0.96633042	NotSig	Proteobacteria	-
OTU_869	7.386	0.511084705	NotSig	Proteobacteria	-
OTU_1578	6.964	0.598994417	NotSig	Proteobacteria	-
OTU_159	9.685	0.598994417	NotSig	Proteobacteria	-
OTU_1817	6.689	0.914586903	NotSig	Proteobacteria	-
OTU_2101	6.599	0.318059058	NotSig	Proteobacteria	-
OTU_271	8.99	0.890463404	NotSig	Proteobacteria	-
OTU_736	7.552	0.963068547	NotSig	Proteobacteria	-
OTU_836	7.443	0.839959742	NotSig	Proteobacteria	-
OTU_1324	7.064	0.336034439	NotSig	Proteobacteria	-
OTU_146	10.14	0.650910317	NotSig	Proteobacteria	-
OTU_1491	6.92	0.547445493	NotSig	Proteobacteria	-
OTU_189	9.842	0.434866035	NotSig	Proteobacteria	-
OTU_197	9.559	0.839959742	NotSig	Proteobacteria	-
OTU_2102	5.858	0.996380294	NotSig	Proteobacteria	-
OTU_2359	6.35	0.897658297	NotSig	Proteobacteria	-
OTU_2363	6.95	0.558954766	NotSig	Proteobacteria	-
OTU_3085	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_3123	6.111	0.723649747	NotSig	Proteobacteria	-
OTU_3216	5.918	0.839959742	NotSig	Proteobacteria	-
OTU_509	8.342	0.891083873	NotSig	Proteobacteria	-
OTU_63	11.602	0.187177346	Enriched	Proteobacteria	-
OTU_1519	6.543	0.649877882	NotSig	Proteobacteria	-
OTU_1660	6.755	0.606025552	NotSig	Proteobacteria	-
OTU_1912	6.636	0.990465153	NotSig	Proteobacteria	-
OTU_2123	6.023	0.55454526	NotSig	Proteobacteria	-
OTU_2877	6.893	0.948066712	NotSig	Proteobacteria	-
OTU_660	7.891	0.237762182	NotSig	Proteobacteria	-
OTU_789	7.713	0.651606008	NotSig	Proteobacteria	-
OTU_2231	6.772	0.105296523	Depleted	Proteobacteria	-
OTU_2432	6.354	0.710291341	NotSig	Proteobacteria	-
OTU_613	8.141	0.855826939	NotSig	Proteobacteria	-
OTU_695	8.32	0.996380294	NotSig	Proteobacteria	-
OTU_859	7.607	0.636509752	NotSig	Proteobacteria	-
OTU_901	7.247	0.60407314	NotSig	Proteobacteria	-
OTU_1073	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_1329	7.067	0.996380294	NotSig	Proteobacteria	-
OTU_1662	6.771	0.92677918	NotSig	Proteobacteria	-
OTU_175	9.668	0.991670915	NotSig	Proteobacteria	-
OTU_2176	6.571	0.807887165	NotSig	Proteobacteria	-
OTU_372	8.676	0.381673097	NotSig	Proteobacteria	-
OTU_662	7.793	1	NotSig	Proteobacteria	-
OTU_883	7.183	0.516742451	NotSig	Proteobacteria	-
OTU_3110	6.508	0.891858782	NotSig	Proteobacteria	-
OTU_3112	6.114	0.094401509	Depleted	Proteobacteria	-
OTU_3113	5.96	0.739829931	NotSig	Proteobacteria	-
OTU_2169	6.853	0.965064608	NotSig	Proteobacteria	-
OTU_2966	6.066	0.996380294	NotSig	Proteobacteria	-
OTU_3194	6.729	0.981916885	NotSig	Proteobacteria	-
OTU_2617	6.705	0.929714149	NotSig	Proteobacteria	-
OTU_2664	6.374	0.996380294	NotSig	Proteobacteria	-
OTU_2830	6.332	0.485562054	NotSig	Proteobacteria	-
OTU_2835	6.42	0.935721907	NotSig	Proteobacteria	-
OTU_1975	6.473	0.702846427	NotSig	Proteobacteria	-
OTU_2823	6.126	0.906271181	NotSig	Proteobacteria	-
OTU_2841	6.125	0.959147486	NotSig	Proteobacteria	-
OTU_1983	6.621	0.990444175	NotSig	Proteobacteria	-
OTU_2132	6.9	0.598994417	NotSig	Proteobacteria	-
OTU_2661	6.277	0.877511189	NotSig	Proteobacteria	-
OTU_2238	6.284	0.991414222	NotSig	Proteobacteria	-
OTU_2654	6.476	0.393147693	NotSig	Proteobacteria	-
OTU_155	10.097	0.715882915	NotSig	Proteobacteria	-
OTU_1904	6.81	0.567672301	NotSig	Proteobacteria	-
OTU_192	10.151	0.840554508	NotSig	Proteobacteria	-
OTU_211	9.886	0.075637361	Enriched	Proteobacteria	-
OTU_237	9.674	0.473816568	NotSig	Proteobacteria	-
OTU_351	8.995	0.791319954	NotSig	Proteobacteria	-
OTU_588	8.445	0.977290122	NotSig	Proteobacteria	-
OTU_653	8.099	0.992170386	NotSig	Proteobacteria	-
OTU_968	7.414	0.374217647	NotSig	Proteobacteria	-
OTU_1363	6.84	0.492577416	NotSig	Proteobacteria	-
OTU_1371	5.747	1	NotSig	Proteobacteria	-
OTU_15	13.163	0.660801877	NotSig	Proteobacteria	-
OTU_188	9.823	0.875805953	NotSig	Proteobacteria	-
OTU_1891	6.803	0.10224103	Enriched	Proteobacteria	-
OTU_2053	6.779	0.860804954	NotSig	Proteobacteria	-
OTU_27	12.241	0.916798249	NotSig	Proteobacteria	-
OTU_3009	6.911	0.282316038	NotSig	Proteobacteria	-
OTU_589	8.559	0.991666739	NotSig	Proteobacteria	-
OTU_722	8.424	0.991329674	NotSig	Proteobacteria	-
OTU_75	11.111	0.681240618	NotSig	Proteobacteria	-
OTU_866	7.446	0.988010664	NotSig	Proteobacteria	-
OTU_1105	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_2006	5.747	1	NotSig	Proteobacteria	-
OTU_2366	6.342	0.835874338	NotSig	Proteobacteria	-
OTU_2529	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_472	8.745	0.778656458	NotSig	Proteobacteria	-
OTU_65	11.274	0.816327714	NotSig	Proteobacteria	-
OTU_899	7.579	0.482627106	NotSig	Proteobacteria	-
OTU_1516	7.365	0.966343572	NotSig	Proteobacteria	-
OTU_104	10.828	0.240684891	NotSig	Proteobacteria	-
OTU_1431	6.808	0.508022263	NotSig	Proteobacteria	-
OTU_1539	6.912	0.707037621	NotSig	Proteobacteria	-
OTU_1633	7.045	0.34557628	NotSig	Proteobacteria	-
OTU_2120	6.787	0.038532578	Enriched	Proteobacteria	-
OTU_2122	6.648	0.660423476	NotSig	Proteobacteria	-
OTU_2353	6.706	0.421520512	NotSig	Proteobacteria	-
OTU_257	9.505	0.202830125	NotSig	Proteobacteria	-
OTU_270	9.374	0.826660611	NotSig	Proteobacteria	-
OTU_277	9.427	0.110389548	Enriched	Proteobacteria	-
OTU_279	9.42	0.298682702	NotSig	Proteobacteria	-
OTU_294	9.315	0.390382875	NotSig	Proteobacteria	-
OTU_329	9.33	0.257834815	NotSig	Proteobacteria	-
OTU_334	8.99	0.159017102	Enriched	Proteobacteria	-
OTU_370	8.735	0.647054082	NotSig	Proteobacteria	-
OTU_406	8.921	0.221653235	NotSig	Proteobacteria	-
OTU_504	8.342	0.19938928	Enriched	Proteobacteria	-
OTU_56	11.718	0.185011129	Enriched	Proteobacteria	-
OTU_576	8.134	0.182369563	Enriched	Proteobacteria	-
OTU_616	8.018	0.424897377	NotSig	Proteobacteria	-
OTU_879	7.637	0.580097374	NotSig	Proteobacteria	-
OTU_915	7.628	0.584136163	NotSig	Proteobacteria	-
OTU_93	10.92	0.113890913	Enriched	Proteobacteria	-
OTU_994	7.378	0.359759319	NotSig	Proteobacteria	-
OTU_1312	6.966	0.258625049	NotSig	Proteobacteria	-
OTU_1333	5.812	0.598994417	NotSig	Proteobacteria	-
OTU_1400	6.783	0.552599308	NotSig	Proteobacteria	-
OTU_156	10.444	0.134876497	Enriched	Proteobacteria	-
OTU_1719	6.864	0.32642708	NotSig	Proteobacteria	-
OTU_205	10.033	0.338503862	NotSig	Proteobacteria	-
OTU_2200	5.86	0.426442858	NotSig	Proteobacteria	-
OTU_2794	5.807	0.598994417	NotSig	Proteobacteria	-
OTU_2930	6.212	0.739323228	NotSig	Proteobacteria	-
OTU_335	9.038	0.04562449	Enriched	Proteobacteria	-
OTU_362	8.846	0.604096993	NotSig	Proteobacteria	-
OTU_453	8.667	0.190632042	Enriched	Proteobacteria	-
OTU_706	7.892	0.282316038	NotSig	Proteobacteria	-
OTU_747	6.527	0.609947458	NotSig	Proteobacteria	-
OTU_811	7.423	0.347821678	NotSig	Proteobacteria	-
OTU_816	7.782	0.299464022	NotSig	Proteobacteria	-
OTU_943	7.492	0.830397522	NotSig	Proteobacteria	-
OTU_1043	7.063	0.96477425	NotSig	Proteobacteria	-
OTU_1061	7.409	0.93546563	NotSig	Proteobacteria	-
OTU_1800	6.756	0.860133346	NotSig	Proteobacteria	-
OTU_2191	6.332	0.351157179	NotSig	Proteobacteria	-
OTU_2305	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_349	9.114	0.580097374	NotSig	Proteobacteria	-
OTU_378	8.401	0.91391027	NotSig	Proteobacteria	-
OTU_606	7.863	0.935717121	NotSig	Proteobacteria	-
OTU_701	7.881	0.55587851	NotSig	Proteobacteria	-
OTU_809	6.643	0.450470883	NotSig	Proteobacteria	-
OTU_1320	6.584	0.617876639	NotSig	Proteobacteria	-
OTU_1365	5.808	0.617876639	NotSig	Proteobacteria	-
OTU_1373	6.848	0.898709127	NotSig	Proteobacteria	-
OTU_1548	5.86	0.996380294	NotSig	Proteobacteria	-
OTU_2299	6.121	0.897658297	NotSig	Proteobacteria	-
OTU_384	9.341	0.600144821	NotSig	Proteobacteria	-
OTU_390	8.371	0.647054082	NotSig	Proteobacteria	-
OTU_483	8.324	0.593362527	NotSig	Proteobacteria	-
OTU_553	8.169	0.647054082	NotSig	Proteobacteria	-
OTU_977	6.214	0.91238859	NotSig	Proteobacteria	-
OTU_3066	6.335	0.996380294	NotSig	Proteobacteria	-
OTU_3163	6.322	0.233643185	NotSig	Proteobacteria	-
OTU_3252	6.54	0.091448736	Depleted	Proteobacteria	-
OTU_1463	7.291	0.897226879	NotSig	Proteobacteria	-
OTU_1907	6.674	0.990444175	NotSig	Proteobacteria	-
OTU_2085	6.403	0.939724871	NotSig	Proteobacteria	-
OTU_2152	6.7	0.952529717	NotSig	Proteobacteria	-
OTU_2349	6.801	0.618481119	NotSig	Proteobacteria	-
OTU_2406	6.298	0.49064472	NotSig	Proteobacteria	-
OTU_2561	6.459	0.628492441	NotSig	Proteobacteria	-
OTU_2761	6.625	0.855584154	NotSig	Proteobacteria	-
OTU_2787	6.239	0.3294181	NotSig	Proteobacteria	-
OTU_2971	6.548	0.855156755	NotSig	Proteobacteria	-
OTU_3022	5.747	1	NotSig	Proteobacteria	-
OTU_3269	5.914	0.839959742	NotSig	Proteobacteria	-
OTU_584	8.265	0.891858782	NotSig	Proteobacteria	-
OTU_595	7.858	0.7746874	NotSig	Proteobacteria	-
OTU_2959	6.415	0.923519859	NotSig	Proteobacteria	-
OTU_1144	7.314	0.391966334	NotSig	Proteobacteria	-
OTU_136	10.537	0.617876639	NotSig	Proteobacteria	-
OTU_1649	6.892	0.523913949	NotSig	Proteobacteria	-
OTU_1673	6.633	0.392063256	NotSig	Proteobacteria	-
OTU_1710	5.802	0.617876639	NotSig	Proteobacteria	-
OTU_1766	6.984	0.237762182	NotSig	Proteobacteria	-
OTU_1773	5.973	0.660802582	NotSig	Proteobacteria	-
OTU_1852	6.068	1	NotSig	Proteobacteria	-
OTU_1929	6.031	0.156520651	Enriched	Proteobacteria	-
OTU_2001	5.863	0.996639033	NotSig	Proteobacteria	-
OTU_2013	5.805	0.598994417	NotSig	Proteobacteria	-
OTU_2429	6.713	0.920424377	NotSig	Proteobacteria	-
OTU_3192	6.25	0.924435115	NotSig	Proteobacteria	-
OTU_3200	6.218	0.942417564	NotSig	Proteobacteria	-
OTU_424	9.173	0.897226879	NotSig	Proteobacteria	-
OTU_719	8.037	0.830397522	NotSig	Proteobacteria	-
OTU_843	7.586	0.970580191	NotSig	Proteobacteria	-
OTU_894	8.289	0.786910188	NotSig	Proteobacteria	-
OTU_107	10.685	0.633500158	NotSig	Proteobacteria	-
OTU_293	9.257	0.772384573	NotSig	Proteobacteria	-
OTU_1498	6.822	0.598994417	NotSig	Proteobacteria	-
OTU_1631	6.817	0.891858782	NotSig	Proteobacteria	-
OTU_2018	6.653	0.757020451	NotSig	Proteobacteria	-
OTU_2027	6.848	0.584136163	NotSig	Proteobacteria	-
OTU_2416	6.5	0.708774677	NotSig	Proteobacteria	-
OTU_2566	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_2825	6.297	0.904467689	NotSig	Proteobacteria	-
OTU_3258	6.448	0.534590666	NotSig	Proteobacteria	-
OTU_379	8.478	0.996380294	NotSig	Proteobacteria	-
OTU_399	8.67	0.221653235	NotSig	Proteobacteria	-
OTU_410	8.698	0.723712358	NotSig	Proteobacteria	-
OTU_615	8.545	0.567355461	NotSig	Proteobacteria	-
OTU_702	7.929	0.709364478	NotSig	Proteobacteria	-
OTU_909	7.629	0.936141792	NotSig	Proteobacteria	-
OTU_967	5.975	0.674606706	NotSig	Proteobacteria	-
OTU_110	10.411	0.729733912	NotSig	Proteobacteria	-
OTU_1507	6.339	0.599324904	NotSig	Proteobacteria	-
OTU_2142	6.795	0.202200403	NotSig	Proteobacteria	-
OTU_2545	6.536	0.952529717	NotSig	Proteobacteria	-
OTU_48	11.648	0.669046793	NotSig	Proteobacteria	-
OTU_549	8.404	0.962843549	NotSig	Proteobacteria	-
OTU_62	11.767	0.471757151	NotSig	Proteobacteria	-
OTU_619	8.02	0.239625964	NotSig	Proteobacteria	-
OTU_10	13.748	0.264697193	NotSig	Proteobacteria	-
OTU_1136	6.945	0.931862187	NotSig	Proteobacteria	-
OTU_1350	7.124	0.924434155	NotSig	Proteobacteria	-
OTU_1759	6.672	0.495897668	NotSig	Proteobacteria	-
OTU_1792	7.049	0.041371111	Enriched	Proteobacteria	-
OTU_2490	7.063	0.156197267	Depleted	Proteobacteria	-
OTU_298	8.656	0.287945112	NotSig	Proteobacteria	-
OTU_3072	6.277	0.76793371	NotSig	Proteobacteria	-
OTU_3301	6.33	0.95404911	NotSig	Proteobacteria	-
OTU_423	8.696	0.264697193	NotSig	Proteobacteria	-
OTU_476	8.557	0.830397522	NotSig	Proteobacteria	-
OTU_582	7.917	0.970061177	NotSig	Proteobacteria	-
OTU_714	7.627	0.811188645	NotSig	Proteobacteria	-
OTU_884	7.346	0.609393891	NotSig	Proteobacteria	-
OTU_1511	6.74	0.015288697	Depleted	Proteobacteria	-
OTU_540	7.378	0.960483042	NotSig	Proteobacteria	-
OTU_711	7.645	0.523840049	NotSig	Proteobacteria	-
OTU_129	10.431	0.827342489	NotSig	Proteobacteria	-
OTU_1380	5.917	0.891065662	NotSig	Proteobacteria	-
OTU_1677	6.631	0.318059058	NotSig	Proteobacteria	-
OTU_1776	7.813	0.684359241	NotSig	Proteobacteria	-
OTU_1861	6.648	0.598994417	NotSig	Proteobacteria	-
OTU_2034	6.284	0.883557223	NotSig	Proteobacteria	-
OTU_2859	6.154	0.996380294	NotSig	Proteobacteria	-
OTU_317	9.433	0.304792128	NotSig	Proteobacteria	-
OTU_587	8.314	0.491784933	NotSig	Proteobacteria	-
OTU_808	7.729	0.168461131	Enriched	Proteobacteria	-
OTU_3033	6.52	0.747113421	NotSig	Proteobacteria	-
OTU_922	7.232	0.839959742	NotSig	Proteobacteria	-
OTU_1990	6.562	0.706772468	NotSig	Proteobacteria	-
OTU_2189	6.479	0.969713432	NotSig	Proteobacteria	-
OTU_2190	6.207	0.459215716	NotSig	Proteobacteria	-
OTU_2907	6.411	0.473632539	NotSig	Proteobacteria	-
OTU_3082	6.299	0.843483042	NotSig	Proteobacteria	-
OTU_1992	6.443	0.932034182	NotSig	Proteobacteria	-
OTU_3117	5.969	0.731790678	NotSig	Proteobacteria	-
OTU_1358	6.919	0.991666739	NotSig	Proteobacteria	-
OTU_2030	6.291	0.916740779	NotSig	Proteobacteria	-
OTU_1003	7.914	0.054581972	Enriched	Proteobacteria	-
OTU_1011	7.146	0.904467689	NotSig	Proteobacteria	-
OTU_1015	7.287	0.991414222	NotSig	Proteobacteria	-
OTU_1056	7.595	0.87246548	NotSig	Proteobacteria	-
OTU_1060	7.325	0.234614683	NotSig	Proteobacteria	-
OTU_1101	7.223	0.578496891	NotSig	Proteobacteria	-
OTU_1119	7.137	0.948692548	NotSig	Proteobacteria	-
OTU_1133	7.233	0.888938223	NotSig	Proteobacteria	-
OTU_1134	7.005	0.598994417	NotSig	Proteobacteria	-
OTU_1181	7.34	0.730078632	NotSig	Proteobacteria	-
OTU_1184	6.847	0.892593311	NotSig	Proteobacteria	-
OTU_1208	7.041	0.960483042	NotSig	Proteobacteria	-
OTU_1213	7.357	0.555617376	NotSig	Proteobacteria	-
OTU_1226	7.188	0.617876639	NotSig	Proteobacteria	-
OTU_1242	6.966	0.344402333	NotSig	Proteobacteria	-
OTU_1253	7.004	0.948692548	NotSig	Proteobacteria	-
OTU_1271	6.902	0.996380294	NotSig	Proteobacteria	-
OTU_1305	7.242	0.834259365	NotSig	Proteobacteria	-
OTU_1331	6.861	0.806769952	NotSig	Proteobacteria	-
OTU_1370	7.703	0.160418601	Enriched	Proteobacteria	-
OTU_1384	6.854	0.756360361	NotSig	Proteobacteria	-
OTU_1389	7.006	0.159017102	Enriched	Proteobacteria	-
OTU_1406	6.965	0.970061177	NotSig	Proteobacteria	-
OTU_1408	7.031	0.965931043	NotSig	Proteobacteria	-
OTU_142	10.052	0.96477425	NotSig	Proteobacteria	-
OTU_1422	6.714	1	NotSig	Proteobacteria	-
OTU_1439	6.742	0.46498245	NotSig	Proteobacteria	-
OTU_1440	6.812	0.531433566	NotSig	Proteobacteria	-
OTU_1460	7.021	0.980786129	NotSig	Proteobacteria	-
OTU_1505	7.647	0.341280843	NotSig	Proteobacteria	-
OTU_1536	7.01	0.817343257	NotSig	Proteobacteria	-
OTU_154	9.952	0.84663434	NotSig	Proteobacteria	-
OTU_1563	6.872	0.346303661	NotSig	Proteobacteria	-
OTU_1569	6.843	0.633500158	NotSig	Proteobacteria	-
OTU_1617	7.049	0.547422909	NotSig	Proteobacteria	-
OTU_1635	6.711	0.96477425	NotSig	Proteobacteria	-
OTU_1639	7.147	0.344402333	NotSig	Proteobacteria	-
OTU_1664	5.915	0.891858782	NotSig	Proteobacteria	-
OTU_1683	6.514	0.920424377	NotSig	Proteobacteria	-
OTU_1711	7.443	0.397743059	NotSig	Proteobacteria	-
OTU_1714	7.039	0.533164344	NotSig	Proteobacteria	-
OTU_1752	6.711	1	NotSig	Proteobacteria	-
OTU_1753	7.222	0.707247592	NotSig	Proteobacteria	-
OTU_1778	6.47	0.213442412	NotSig	Proteobacteria	-
OTU_1788	6.686	0.523840049	NotSig	Proteobacteria	-
OTU_1789	6.404	0.996380294	NotSig	Proteobacteria	-
OTU_1790	6.527	0.718725971	NotSig	Proteobacteria	-
OTU_1791	6.488	0.981417778	NotSig	Proteobacteria	-
OTU_1812	7.003	0.842558819	NotSig	Proteobacteria	-
OTU_1814	6.869	0.904467689	NotSig	Proteobacteria	-
OTU_1828	6.645	1	NotSig	Proteobacteria	-
OTU_1862	6.414	0.949345808	NotSig	Proteobacteria	-
OTU_1881	6.744	0.606025552	NotSig	Proteobacteria	-
OTU_1889	6.973	0.20101051	NotSig	Proteobacteria	-
OTU_1905	6.779	0.6155924	NotSig	Proteobacteria	-
OTU_1910	6.761	0.523254746	NotSig	Proteobacteria	-
OTU_1920	6.575	0.916798249	NotSig	Proteobacteria	-
OTU_199	9.645	0.739323228	NotSig	Proteobacteria	-
OTU_2009	6.799	0.390382875	NotSig	Proteobacteria	-
OTU_2031	6.742	0.459215716	NotSig	Proteobacteria	-
OTU_2044	6.621	0.599360737	NotSig	Proteobacteria	-
OTU_2062	6.611	0.386751118	NotSig	Proteobacteria	-
OTU_208	9.738	0.448333864	NotSig	Proteobacteria	-
OTU_2084	6.569	1	NotSig	Proteobacteria	-
OTU_2112	6.477	0.609393891	NotSig	Proteobacteria	-
OTU_2135	6.621	0.982979053	NotSig	Proteobacteria	-
OTU_2138	5.806	0.617876639	NotSig	Proteobacteria	-
OTU_2145	6.477	0.791319954	NotSig	Proteobacteria	-
OTU_2148	6.376	0.767098343	NotSig	Proteobacteria	-
OTU_2204	5.864	0.424897377	NotSig	Proteobacteria	-
OTU_2222	6.472	0.20101051	NotSig	Proteobacteria	-
OTU_2232	6.33	0.622665249	NotSig	Proteobacteria	-
OTU_227	9.644	0.149262666	Enriched	Proteobacteria	-
OTU_23	12.42	0.473816568	NotSig	Proteobacteria	-
OTU_2300	6.596	0.750919247	NotSig	Proteobacteria	-
OTU_2351	6.511	0.797575334	NotSig	Proteobacteria	-
OTU_2367	6.369	0.952529717	NotSig	Proteobacteria	-
OTU_2395	6.742	0.584136163	NotSig	Proteobacteria	-
OTU_2407	7.009	0.892593311	NotSig	Proteobacteria	-
OTU_2408	6.585	0.709912116	NotSig	Proteobacteria	-
OTU_2431	6.208	0.819509469	NotSig	Proteobacteria	-
OTU_2441	6.325	0.568747296	NotSig	Proteobacteria	-
OTU_245	9.311	0.606509852	NotSig	Proteobacteria	-
OTU_2471	6.116	0.471757151	NotSig	Proteobacteria	-
OTU_2473	6.696	0.839959742	NotSig	Proteobacteria	-
OTU_2483	6.369	0.760037481	NotSig	Proteobacteria	-
OTU_2540	6.255	0.784080204	NotSig	Proteobacteria	-
OTU_2599	6.363	0.839959742	NotSig	Proteobacteria	-
OTU_2649	6.52	0.691362222	NotSig	Proteobacteria	-
OTU_2652	6.361	0.638719287	NotSig	Proteobacteria	-
OTU_2666	6.488	0.113890913	Enriched	Proteobacteria	-
OTU_269	9.483	0.843779345	NotSig	Proteobacteria	-
OTU_2705	6.626	0.898709127	NotSig	Proteobacteria	-
OTU_2706	6.378	0.806769952	NotSig	Proteobacteria	-
OTU_2719	6.633	0.489294183	NotSig	Proteobacteria	-
OTU_2731	6.312	0.75846297	NotSig	Proteobacteria	-
OTU_2742	6.592	0.860241947	NotSig	Proteobacteria	-
OTU_2747	6.222	0.073749387	Enriched	Proteobacteria	-
OTU_2748	6.409	0.598994417	NotSig	Proteobacteria	-
OTU_2791	6.597	0.318059058	NotSig	Proteobacteria	-
OTU_2793	6.07	0.531433566	NotSig	Proteobacteria	-
OTU_2795	6.388	0.346303661	NotSig	Proteobacteria	-
OTU_28	12.542	0.783941605	NotSig	Proteobacteria	-
OTU_280	9.256	0.598994417	NotSig	Proteobacteria	-
OTU_2821	6.834	0.924434155	NotSig	Proteobacteria	-
